Heart Rate,Skin Conductance,Eye Blink Rate,Pupil Dilation,Cognitive Load
69.38743350967766,2.8408960952742084,21.566221805938284,2.859284309155039,1
75.6062576730971,2.7913353820751277,20.956517673070184,3.9902340152234768,2
88.45923325006355,2.2426511219563885,19.210869654237342,4.027819098333131,1
81.95820283416623,1.6332973121854173,25.410346518029012,2.594285853633086,1
78.67757727023704,2.0883091375543117,13.995270498773298,2.878074211801784,1
78.04708918084064,3.2383247626671525,28.40520376354284,2.8224768027010807,2
91.49956227510798,2.9536610438334954,26.276679871870897,3.846198520907171,2
81.03690654686724,1.8049652987195084,14.028684878811944,3.805995433175204,0
90.92511919204485,1.6964797406118506,20.96488959702952,3.941529401891447,0
65.01341445031079,2.776890907704641,14.293099402917049,2.388029195453616,1
70.70486528587261,3.547586318500276,13.28436751732685,2.740358314492717,1
70.12489942180164,4.00273117412212,21.133721921634063,3.267176323787059,2
59.802652446066986,2.1485391143515358,24.453235497614365,3.323506601970595,0
71.4478100289225,1.7590146131842819,20.921089709875865,2.6699016737215313,0
74.74284909664135,2.506621873036989,21.610316278865348,3.796925276058656,1
81.53931089074302,1.780956375822372,14.224933783067836,3.661931030663151,0
83.95285637765085,2.6184478699592613,13.734147633014615,4.462236249980982,1
80.18479266410012,3.218230646476507,23.106420644099185,3.873747452508858,2
71.26290646398427,1.7676909548607267,17.519087199141136,2.9084133143664164,0
94.66597837343798,3.1811926016342653,17.154497670934088,4.903224446316668,1
90.63821338402633,3.4311565534187216,7.639336121338642,3.1172281020869694,2
91.73237758682585,2.7216975175776192,20.7117571481353,3.762144570348811,2
59.30315037736054,2.7869663820343282,19.743891842413902,4.385592234075538,1
68.24392670470678,3.7353265849731834,14.439756642428936,3.1830309550658917,2
81.3684967739078,1.452738023612271,29.132168586772195,0.9761723425485842,0
70.57115525765916,1.5341585650388263,21.232499487000783,2.7673671833422016,0
83.02392111726478,4.058821764766501,12.593933010008897,3.929782488250837,2
69.81830638753448,2.5086588572496487,24.307831826611192,3.5474805428374587,1
87.65052890094859,3.3398282235817143,13.872351097698278,3.3780323890250843,2
82.9143572272515,2.715750839120144,28.850581533339987,2.6554064546478253,1
75.66084721138995,1.4083261421522093,22.693081359927266,2.1206725287376758,0
90.70603325478628,3.44395438160349,19.104604729270648,2.7144878035932387,2
89.36484853265321,3.1754501422287804,21.79892645139991,4.221897518143851,1
79.52080343156489,2.324780248427367,22.523811397373414,3.93473371015225,2
73.6633572220134,1.888528574318845,22.179095657103446,3.6531971580486795,0
62.47506679490523,1.3374174341515883,14.424310326297617,3.2498098715110615,0
67.40870545983171,2.452094931287962,18.85372682330867,2.2089283616816404,1
62.1607836171831,1.6285126326301824,28.21945296916092,1.7928253245802879,0
75.76948536478635,2.0684024472751714,10.736150691999416,2.0085027538774893,0
73.37488287431253,2.775579099308401,17.94694779278245,3.8848070336138636,2
68.23592572700609,2.309846435085453,19.389344967345075,2.148782373434196,1
69.07523851152229,2.970498168778124,23.58717001136702,3.702991721145887,1
83.24610026019761,2.1977712918976993,19.946324578896238,2.9054966195472747,0
60.00057362811254,1.7651195946528817,19.91537665168349,2.754283610471978,0
88.21945014567879,2.956448910679012,21.71914933030553,3.2432311166085173,2
79.6123862716297,2.748952994246202,12.721563482949646,3.234612300985064,1
76.54705146065885,2.703613285129892,22.64577031380108,3.724833375276167,2
69.38766373447243,1.7525233730359049,25.780407592539785,2.657238629162581,0
88.7259502773701,3.3566123831811563,13.93845683004427,3.183077044697453,1
74.32695557193216,1.5885196032033142,15.108677745776479,2.130604396592974,0
93.10898002695241,2.2776303575289996,20.505111645582538,2.9226215271529132,2
60.71612532857631,1.855838219548746,17.81418302452308,1.6634510103603408,0
72.20394333498157,1.6461292111726458,17.064292771488493,2.5186392653793512,0
64.42681044388537,2.0026658218542845,20.258333399347833,3.184721390131006,0
78.10859607738698,2.8423868857003107,17.240153185896677,2.9083295859371363,2
52.12151490234113,1.2850553000754266,14.86494351567433,2.9404062299081204,0
80.52087878367108,2.2489458908812017,18.873651592113458,4.364503754902799,1
58.88212018457462,1.6854355009105304,13.577829094672168,2.452603958950337,0
72.86459265244488,1.8855929002418628,13.836527787602124,3.6365154340230466,1
81.71086290141389,2.558017928029596,22.828776474930198,3.0536036323636755,2
72.03188596757565,1.927193299145065,24.528002830180622,3.0159517394180857,0
77.70092371293123,2.3235336322540916,25.58481118748493,2.9238516867372475,1
94.70209947860926,3.4311023129006775,17.787079904122724,2.4914411161189807,2
72.450917507734,2.2117652732850934,17.225852985745444,2.8660678654924467,0
72.80204958158257,2.9394184248096766,12.93750473818755,3.3993197723745503,2
70.0712491509356,4.333453812290879,12.257293208369347,4.479644118112609,2
60.932237420790564,3.116135666398479,19.609397002403206,2.5490375799256384,2
70.68667541785095,3.356659873060665,31.439432304100386,2.754573004684725,2
80.03062462020335,2.2674125401300853,19.202736741400283,4.153518166975593,2
69.28252131937161,1.9959377720995999,19.307950109285148,2.739226970177894,1
81.29077055018074,2.4105793073846473,19.93968184681476,3.140171645068505,0
74.23384889299457,1.7209198098315526,25.307784817595007,2.300353891015187,0
48.03486303025828,1.5105602589795373,24.011408979496196,2.9404072148794103,0
78.46023386351023,2.7990346968244304,20.52850114332612,3.3335355833912295,1
80.32006305583408,3.608900730741003,17.421446335750385,4.111441417402718,2
74.7711097608812,2.7497145343478038,18.19313105847363,2.9633925241658385,1
73.60304314620957,2.50997328813094,18.69467967380792,3.024605774054916,1
63.49963679878266,2.3722108110406026,28.799296196497764,3.368084052231609,2
94.9721109489449,2.7412597720534686,15.765560843763582,3.289195616140773,2
81.1922153117435,2.459349560192784,16.154268934281603,2.832923817151103,0
77.54194600465146,2.131020348859772,18.00489391359005,1.5854782164365333,1
76.69613056379936,2.586071252763516,22.1363639822657,3.877491839143131,2
74.93524656159985,3.8269270510025946,25.70041577167822,2.3225188985835516,2
54.17275579328859,2.6493252046108764,15.273307540884023,3.47572070672971,2
79.03150154939854,1.612522926118168,19.306325152264105,3.3026069498349333,2
82.7450080932382,2.445745922194061,23.99578042019074,2.8247827916990627,1
78.6844946252694,1.8117316108958756,20.53996175786579,2.500305891305157,0
78.51790988786527,2.342005064283151,9.012994726555439,3.581925803944895,1
85.35959011496364,3.0987005829125587,22.25586018403518,3.183609509448635,2
93.69127031781548,2.0402714882796973,25.900433859257134,3.7512546928034585,2
80.12480496799891,2.456323637656398,20.689608099724307,3.740355910725782,1
72.85369766205058,1.8232125396588756,16.869459575103097,2.6752207911913777,0
81.07346416659088,2.4086681401265513,13.860266177803934,3.1920356506790912,2
84.89465885526589,2.7107329841284824,10.921052128086805,3.2275763537704205,1
64.45148446274949,1.2349387929282754,13.54675808922402,2.889695841035872,0
84.20070859969223,2.8076936047037266,17.90502115144124,4.082889531671394,2
71.87912555240493,3.4502558910426218,15.408913881130422,2.4718288884799806,2
81.81300343089153,1.5293150224603702,19.438699391152255,2.765777573836237,2
77.79208318608775,2.0062919485460684,15.634117142158098,2.1715906828231377,0
73.35442342655665,3.0268384704514615,31.294908018867623,3.505975943157603,1
63.723204501794086,1.4276269422162606,16.747164239527343,3.2161760567257414,0
74.54637370842727,2.715172814778231,14.806986075359092,3.4942493338603606,2
79.67041745333563,2.221193650485823,10.256669171529076,3.398777162425236,2
46.735305930616875,3.5440142268422874,20.035629015233404,3.582322190684806,1
57.460956950472635,2.7721073698177676,18.21424882123401,3.4856619733935394,1
52.39437207878418,2.1705077528771826,15.094290734622373,4.373394814982315,2
70.97485420947957,2.0313415013692886,23.50332881380921,2.964859842390359,1
54.16731055725234,2.4359661128412347,19.335235729532563,2.229824651136789,1
81.88521581597398,2.922680186023712,23.36678336613723,3.9247790223996586,2
74.22382248239082,1.9514797368627483,21.50356372656859,2.8927945051403516,0
78.11396582405757,3.072780506708986,19.488056110541727,4.691028921705608,2
83.9208099387146,2.041844330890079,26.309251137181924,3.0792101870361552,1
55.21587566969508,1.817775874263866,19.835095544772674,3.205913554556661,0
80.87915561501929,2.4667602456310047,14.80455129124167,4.298454217149378,1
84.63595907590054,1.7096658621561083,13.69763584350651,3.362711094974875,1
71.02059074133926,1.3369180081180068,14.689619971889787,3.4468572100839596,0
63.780428460013965,1.5618113766337807,24.460179842113874,3.2221872510258667,0
64.46884138870152,2.024977215326697,17.205675954742205,3.813144760071861,0
74.06700203653577,3.048429009543847,24.321792476311693,3.4463529824694716,1
55.05450180726211,2.4781328676993857,16.26065343434746,3.737513009287068,2
78.97493138219144,3.116367463181612,15.810579401693055,3.2351295268673597,2
78.42280059983872,1.3585772780730458,23.538061940816615,3.4454250332244962,0
66.62346379211056,3.5453370343385253,24.56920710585761,2.863619379885854,2
68.71862819543927,2.5014727670548162,26.520203792661157,3.4944576024573593,1
85.19003136848984,2.543235968404816,28.20771050757169,3.7648405050074722,2
70.24226121019541,3.7485667843498507,28.691769691033286,3.1227145994626273,2
93.61162712337092,2.5815637080710125,26.857615196540095,3.5945351598247974,1
86.29014717030165,2.477283626438336,27.83598295282257,4.03080585180607,2
76.2597095278928,2.6110269121517677,29.352766139731077,3.301776628067367,1
98.9268187843964,3.4504338906886782,22.754313837013353,3.9751446080300146,2
75.93393156673804,2.480205853260232,16.516280861494977,2.7109137408790778,1
64.94292963068821,2.6662739963271287,28.301916723246322,3.2911691132278054,0
60.70655494985717,2.446629297627566,27.826990282358366,3.2456656268657333,0
83.05703708459045,3.0633341501669937,24.85988199325459,2.142859571092078,1
93.25278794208802,2.998165239077951,17.150040711506797,4.699880150799742,1
61.43178274929545,3.2078878564088598,29.844815633176996,2.9538170117975837,0
79.83070671441477,2.0379749970439813,20.639136563613874,2.731566238221111,0
57.1598299518541,2.5261226794892893,28.871534816294755,1.3818626422290918,1
77.14310836804023,2.6893867147513286,18.92508761881068,2.293884930848717,2
71.4782716373237,2.428502473757292,23.662377890703336,3.933217317845229,1
84.601813082319,3.0328070071039646,17.447425095593744,5.11378303438195,1
74.19474521170619,2.5821990799853523,20.466754306542793,2.6646254658795936,0
74.10299709257976,2.49125169850966,29.18603516794793,3.768409356773287,2
86.256020086237,2.9960584884640076,18.06632075741164,2.4678932407071104,2
68.01028959482845,3.013081391658804,13.524609706864485,3.2679958531196247,2
85.45688659467723,3.0184147879540584,17.844590156241544,3.5113827963754276,1
79.49341382251652,2.1550327618944647,22.425820318080557,2.4936781442298037,0
75.77564447833899,1.3626084395013587,21.065671919197403,2.0742960089674427,0
79.90898497609406,3.2072900034905194,20.40565273734949,3.692083074144205,1
76.18281510726823,2.296362488625137,24.45218638404759,1.9923853237964686,1
69.17259881280035,2.6202130616175547,17.307126694907325,2.786642964063888,1
89.25332862767776,3.2331913160995356,27.37930928067298,3.973006859655888,2
63.692723897245344,3.5222219510382304,19.113270721268943,3.2273419366968223,2
68.14313945550892,2.963218926984402,18.265703324595325,2.3647371257599237,1
69.48988231306514,2.353652935903372,13.186027594229916,2.856046641908278,2
70.27804299290605,2.1894034463846053,20.815345129296094,3.5049311306356303,1
72.33539451267004,2.655376738757076,22.664273838306023,4.656090887698965,2
65.40626887997678,1.7928207168546653,14.322679942040557,3.7661696485330216,0
81.10436275092607,1.6082065877184375,23.925525676084153,2.9282255761224736,1
87.09388432703669,3.3248320276158814,20.577520839731598,3.5523339605492414,2
60.25220023395491,1.9693828277904393,23.055517086206166,4.269707687804367,1
59.01260851546096,2.6752186859995146,19.56164849764684,3.752420897411787,1
83.1251555173861,3.2002317823193733,21.42210639627271,4.0885557716314604,2
74.8140819784157,2.654730836561652,21.070678180866086,2.464059512138585,2
79.70583565759574,2.6665905933902536,14.319115890211794,3.7676045859500173,1
68.3210275345106,2.622783596820236,25.811036288540983,2.441888454883474,1
75.40499789185097,2.6672764478466955,12.418434592212563,2.7670206852430583,2
71.79288378399286,1.6557066579590989,22.113850252569243,2.1472430910945874,0
79.69016147051367,2.25227181727185,27.36847593060061,3.506129063618107,1
66.18845259225418,2.363619967696172,15.938095965645362,3.679971063807696,1
72.6680366125687,3.3641042837662924,10.37545451606778,2.568753240547745,2
56.33983375365008,1.8165958231090895,25.8036164263893,3.46548257237163,0
67.3521539009489,2.156833468565161,10.571321825091774,2.696458943709609,0
85.273322448264,3.8429923587586217,26.65569374334555,2.238561738699482,2
77.52306729093985,2.8020109832202538,30.703247930611997,4.179667956320381,2
62.842539594308924,3.222837952794496,21.20758915549879,4.246161236903961,2
79.98019609522281,3.6352241477860474,16.280383323835025,2.364448928101409,2
77.6200168269047,2.7174796918349373,21.5399103276309,4.760325776468836,1
88.5985946881733,1.9314685599244406,18.119596249454997,3.980230748477266,0
98.1984580108157,2.647729484170965,12.751756096789215,3.3173306218418315,1
73.02326713700346,1.4156346688694181,20.465655456053316,2.199052511485065,1
94.61053818176252,2.2736283037088105,23.506541538539203,2.1785835599000363,1
57.20431364457504,2.276296741933754,11.330390272414544,3.1646644009362124,0
94.84737535217354,2.624433779254053,12.641028682764373,3.1345114416534474,1
70.40493975816399,2.455776864362459,22.026346481425055,2.5705447372821104,1
64.04734468032208,2.9975000952542876,22.438472181850543,2.2332707443460493,1
95.26917499373798,1.4261473441629338,18.497175399330366,3.826665333302887,0
55.51842959609241,2.420899752421833,27.993016726069193,3.577734591784868,0
91.20221101207161,2.5093899958805626,23.040279417091963,3.464003310118409,1
85.82265094428104,2.7750065247031115,13.534600401879281,3.973809037333889,2
64.34499783899527,0.8828913440574351,19.96303951574671,2.9890759687564743,0
77.23092255280717,1.9401194085951825,23.950338728155934,2.261988780823511,1
72.12267328753087,2.6632179018492907,19.30067540259227,3.618555621084654,1
66.33248006924313,3.7069726316537075,20.61639036114303,4.66466239383298,2
61.74223242414236,1.1377535534822105,24.436595192912602,1.9347016996839186,0
74.33227492224603,2.02970202560153,14.063985869661,4.380420988013496,1
87.06113599580647,3.8409727674711487,12.561915701427987,2.931581278861162,2
90.75075956450779,2.4024518346739265,15.94428316316656,1.6547496742123302,0
66.96580577344528,1.5261804180400618,7.693520087234338,2.1710698332014253,0
92.03897048578038,2.7331967811941187,12.26408499345904,2.6739895964771128,2
69.91408620001624,1.9186020420094891,21.556151287684436,2.0905208747244273,1
89.80824671741327,2.552489885164312,25.58081977898118,2.8419968753033693,0
57.8685768605851,3.2246421824847866,20.725977268297253,4.196144391386424,0
58.70032743724702,3.064557095491882,20.039189823008375,2.2449094768361717,1
67.31419609089733,2.425822259648633,24.310259550829272,3.4536910201170254,0
70.58220608865327,2.390581661267661,17.736759161684954,2.2115777020300977,2
99.96503245274499,2.639478880377562,25.825103154603205,2.9033015767835386,2
81.7204212453652,2.9309191248959605,17.684253580748333,4.257267840903054,2
76.89292495505451,3.708939313419558,24.886853226694882,3.1023801644651754,2
71.29458483854867,1.4611567621848653,21.56476661093102,2.4140058451161273,2
86.87819181198505,3.094012248976233,14.608651256000652,4.076305317908232,2
74.7048419800471,3.1530357508388778,16.015008766062042,3.2244100979239354,2
60.04143301030535,2.1934203978774547,22.98342348551153,2.7374774259553543,0
83.8887544391265,2.943188473129835,12.145810966902138,2.064927213661319,2
82.80226517550287,2.764649653238496,30.168105146548537,3.2819864190139216,2
70.96099346228416,2.2191433731218804,15.896840037905774,3.765535869734154,2
39.64048591981221,1.6750253850494135,21.14080586403689,2.680297907375262,0
70.53809931865824,2.6021937816387712,19.479465026253152,1.9853275166844115,0
67.0674712153451,2.2902903055817916,22.146563097758385,3.3253107861362787,1
71.74111757773564,2.5531908918806185,12.122937136886641,2.532473877841392,0
84.4791642858262,3.280086036235802,24.76945701067599,2.345358672213785,1
61.95571194910899,2.3565194152360096,8.425017654092128,4.05914462740917,0
95.53788010526645,2.232002704422653,25.62670703847394,3.074773546528305,1
92.35243385083193,3.5368942898817717,21.489608107140686,3.8152622285789564,2
80.68383645507873,1.8445427526149136,28.789516555054785,3.4027573686226584,1
46.69536267913384,1.5486325721336982,18.383243191477803,2.933966974092777,0
73.45026806939917,3.7723167082410183,19.655814708662444,3.47452206495895,1
85.71679848846009,3.2274009512128568,26.837098119300855,2.7363880608023345,2
70.29575535873232,3.2597385236445495,20.03726917234753,3.800877601253341,1
83.1147659815755,2.739371541195365,13.018453406717796,3.6337252825116466,2
59.59733067031867,3.0840409517875815,9.29930477862299,3.2446653520458177,2
79.26098010742736,3.1588028045306666,24.01771448521198,3.942700112269301,1
91.61429270445585,3.5009042648383693,10.160266627139922,3.8552741706636833,2
88.45971771754742,3.183348983649242,21.182494175708197,3.4876079960629855,2
74.5384623799312,1.9680241130269238,14.84060866382843,3.1665057192243067,0
78.38820222970979,2.3752046989907494,21.423575586668843,3.647074218775223,2
67.15475550023447,2.8994653402948654,26.301630763112065,3.7015272871381337,2
78.9900539051996,2.830142503771213,24.333499246170113,3.0555244773765167,1
75.18524366387317,2.90222225624118,18.747770601242852,3.2905698238277674,1
90.76118839715552,2.035994907820984,14.396814814079658,3.5778169966396884,2
83.69460089289831,3.1781325363236483,20.882441272691995,3.521724128398368,1
68.73685922419693,3.661022571943862,23.477134288917135,3.189650461523053,2
60.94826576825095,1.7427751845077348,24.253931469423662,3.6642410296174273,1
73.4528306655452,2.478955301258268,12.733819447854428,3.788184980041341,1
77.18906368663524,3.3227522693091727,5.895264378089784,1.3510345421073657,0
76.37921260163863,2.5008236386755565,16.37469786714809,2.77685089509672,1
68.55437126587722,2.2224655267819644,18.645110990559385,2.5336214508346027,0
81.62471407537151,1.9575077309772402,9.519034795478438,2.6036109990333234,1
57.413838285126,1.8108078705505952,19.6432316366454,3.2623893481525528,0
79.57868530843935,3.0855057507396144,15.565392604261119,2.4071022515237983,2
68.02952338677002,3.0660005073887677,26.679092767516472,2.614284305496922,1
86.38878142477682,1.8592211324099632,29.251021260361078,2.392675178211473,1
76.25229992452324,3.1751329012175353,14.056543586755204,3.829676440030903,2
56.172390380313544,1.564156856156774,23.719344997896886,2.8181277551557793,0
70.74453432311934,2.6148117164675164,28.99870482385929,3.134101065751424,1
80.53958292082682,2.724717833256526,23.76774783445246,2.7424406164697306,2
83.05616234356,2.1109707852788766,18.214739842690353,3.492839156354257,1
87.48123128578696,3.2689954684925855,10.153725486917057,4.531952079972966,2
57.82006729802916,1.871160720039652,15.567951645626577,1.0936669677806627,0
86.90464245780824,2.899444697842917,22.562937649301755,3.115524947628565,1
71.14446342131578,2.840759947543068,12.659184216356337,2.0947712253030115,2
60.85976921024012,2.586295576056701,19.21735060826591,3.4591155946324057,2
75.33197549756443,2.724014444766076,18.283361243425425,3.4383913633051817,2
79.24823318039506,1.6603868805647712,23.658327112305535,2.9370779306404065,0
72.82390335864004,2.3585604524150194,14.704279259781199,3.449731357192083,0
62.87698970531001,2.709442403548357,12.998680654008096,2.3400843252033594,1
90.28849179929455,2.014129558599942,16.234404552957667,1.874843542647527,0
78.30150409639144,3.241065171930465,20.443557830241456,2.748407144770306,1
71.52175523522615,2.7651885860190584,20.006222979256243,3.166639868814085,2
82.68144625651627,3.5153801547146664,14.349963423694499,3.1352580647512944,2
79.68900581803776,3.1604373406905113,20.5935417268728,4.0264938348834365,2
95.73804834697857,2.992334881949821,21.280185063765053,3.204557467318834,2
73.17111715145512,1.5025899038092791,21.870951259900927,1.7290938436190226,0
68.65120096544031,2.7191786022875477,23.625685885141852,3.155693082692401,1
86.50805298638956,2.9850845557297223,23.794170585513964,3.340909287067976,2
77.9376142515444,3.2504553080719245,27.35179291969746,2.4531887355518682,2
92.34586220005315,2.9034052536327946,22.89732023274622,2.837985000997016,2
59.37067364046131,2.433609119544994,20.712508647049166,3.4735589736274273,0
81.01209017569475,3.1561719243857107,9.795801733552683,2.9211329002944106,1
72.33232948868746,2.9682572094571205,14.799598640054533,4.250629109834445,2
63.052241566268435,2.3820762268201054,21.91984788764803,3.242124656823147,1
74.0783641957211,1.7923847645213873,24.328552987233348,3.7381868687458892,0
79.87282431322875,2.3036268205839088,17.69148585125625,3.0763805404948634,1
53.821234670011165,3.1554297450869244,10.872342645011203,3.7411251722774317,1
77.48523891107078,3.151186557056956,11.569803567088035,3.2566203230092157,2
62.01749304877404,2.0625114551160464,15.887460233946587,1.2175338789952914,1
60.67284187234957,2.2097004965587677,10.34272334829997,2.6060621072664216,0
65.93346785637017,1.8183900060967502,21.98164275463944,3.743641701079506,1
76.73726991059917,2.094934020458785,13.907120073096355,3.1087162715883747,0
86.3977321970214,2.570178198204921,25.170926129343997,2.918491630416419,2
83.71200852143978,1.8103696188772551,21.16305694984635,2.999969476873044,0
91.48314180518996,1.5916015731336595,16.66768578917821,3.733331813149227,1
66.38630948584854,2.0947023184292957,18.064989853073925,1.9682905115319251,0
84.00630480230241,2.2156981754289684,24.261303705545966,3.869997749000255,0
94.86835501973879,2.183039266935263,22.28727285385068,2.0755221107866606,2
97.62564537035432,2.623511870699962,25.832124190599977,3.2115094069648973,1
61.362202305461985,0.72713171850927,15.754347022218768,2.6989988588678298,0
77.57665043050476,2.807944765805872,23.75222150573652,3.5493330506376637,2
78.16854987721223,3.675379090813955,26.98588343936211,4.380939777713123,2
73.7081703904557,3.774308441143989,15.567030507715995,3.616339436196599,2
85.85381811333772,2.3789067731916056,23.21893234824301,3.129779289216091,0
74.71442546612184,1.7575821328242993,22.438614508559322,2.783535766349543,1
59.07082986656958,2.023668722186831,13.370811043246311,2.423246225029655,1
74.36277244629102,2.017508361546974,21.403929324376787,4.133638154751506,2
68.47681382890038,1.546729405026388,22.22437713106968,3.7756603048757387,0
73.67509573636357,3.10533189166031,19.368644271346398,3.6500158834333654,1
65.23175605784434,2.4201387547686766,23.40606703254516,2.106872637010339,1
74.39336875208868,2.674949667367044,17.701963548995785,2.380929309512929,2
80.84236920923311,2.266448719935577,13.883646076575847,2.4101930216625447,0
71.56056876237079,1.342232185686048,14.676313166343357,3.3899279218550795,1
79.69581963236345,2.2922490380283627,15.290567633574284,2.551633438811019,0
40.596326311588655,2.8835944481932527,18.117913626881307,3.719285653183589,0
77.1921035804204,2.67583665969287,12.934214091654152,3.818500993023118,1
33.514494996397424,1.690737705504623,18.262827080284545,2.512304916783243,0
64.89333314130756,1.5382417971054856,16.159186011560962,2.038002145448613,0
96.63725062244316,2.9974479278140205,17.373113985094516,3.867122312981806,2
91.12651415708011,3.032415946655205,22.74481993261745,4.375509508278396,1
78.86219228192532,2.71419956039989,17.14032010209057,2.567797579518506,1
77.05826723158219,2.7031760490875403,19.508850325882776,3.7704953475280494,1
55.029781645313086,3.6677503897056507,20.128971973961253,3.4640600489791984,1
65.06231102563035,1.2884591759545023,17.584065077478545,1.2150222813141245,0
80.78752359082543,2.6928022447350597,18.654639322656244,2.6912097112387796,2
81.19171565988476,2.4399335828451543,23.447428586573842,2.4313131001173067,1
68.75877049676583,2.688595269270751,17.026698380535155,3.1286110812271355,1
90.42030873245474,2.0216218099715144,16.495609272685233,2.5246819489528374,2
78.01407317428605,2.48195004220951,15.996732593888318,1.8591801892389779,0
66.43376532352633,2.3012561312111313,26.428085842423684,3.0997266480867323,0
78.84677459052588,1.8023530215856012,24.064688658285057,2.7410999564144123,0
74.89506891245586,3.139087961445389,24.27425611569255,2.904812871436583,2
74.58564692300233,3.144909860778108,19.60420396713215,3.99693668625629,1
67.91717694325601,2.3733066613697953,22.273561291624503,4.172475190916073,1
91.97082038062993,2.136898045985446,20.447229888489993,2.07477214393381,0
76.6865209044045,2.5053666606793517,22.75692478092443,3.8616119160922127,0
65.98064205093858,2.7051360341853314,23.6659576312002,2.9025765694151,0
85.4791759841413,3.0021154502780654,21.818131032403915,2.200337237626917,2
70.11678254737035,2.2669008017229033,20.262969343284137,3.2266951470466467,0
75.18338647885298,3.5744610076988823,16.328732278200782,3.1544130686352627,2
84.74810262171508,3.5968233868214825,24.363718877833985,3.6185166467977203,2
59.91866823356859,2.3334712057921383,23.804036398085113,2.7284671351164507,1
84.02944723202548,2.250119191056931,17.472292305033697,2.2324260808371585,0
85.82813787555412,2.529330258225082,20.511137127046215,3.17166572465287,2
82.86152878895739,1.9692186235083462,20.49321262303232,2.227226801158911,0
89.96958895970883,3.053596334772076,20.53964788505536,4.061537869973301,2
65.70267151428564,2.447976906398489,17.49986434172866,3.8380005368661214,1
91.92313046617768,3.0577609424571643,16.471078771356083,3.593822684341288,2
76.34057132078284,2.4781162564503685,14.509764269916063,2.7780895942945047,1
83.53287029933455,2.6196663984085093,20.453053444415307,2.616092348724427,1
90.26079034991609,1.829967273300938,24.114200318297673,3.140235141828046,2
66.73296322862312,1.5837665802988639,30.345991828441214,2.703324105182158,0
85.08304504364847,2.31682558921738,17.289305499803124,3.0641990942916504,2
83.18831939112022,2.2692094117211585,9.082919403720382,3.3083979088712017,2
86.6701788483949,2.959803272056369,16.51753294802928,4.4194760474037915,2
83.81412838916418,3.307323217317162,23.333878475271774,3.4301127456020417,2
77.49411132156266,3.5276751387020773,20.010121145171272,3.359835041485162,2
72.38132661759569,2.2467409004594723,17.508611643278748,3.1936464617016846,0
75.00645685005746,1.94590850035165,17.24541952145672,3.4546267935689414,1
77.11735703554967,2.556311610498914,18.884517816474375,4.531319900179513,1
75.81054902293458,2.2717266469237787,18.60512135181928,1.697423270830554,1
64.4763488680768,2.688660063956186,24.777006167453973,3.2829342743133716,1
75.85048092485916,3.486513927504764,28.57856147276827,3.31713352655733,2
66.47242199137214,1.2731421433033328,26.22534245377259,3.9053937959625684,0
